ID,LONG,LAT,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,NOME_FEIRA,REGISTRO,LOGRADOURO,NUMERO,BAIRRO,REFERENCIA
247,-46399554,-23565822,355030831000111,3550308005266,31,GUAIANASES,28,GUAIANAZES,Leste,Leste 2,,7380-6,RUA UTARO KANAI COM FESTA CHINESA,S/N,COHAB J.K.,CONJUNTO HABITACIONAL JK
248,-46422078,-23558701,355030831000155,3550308005265,31,GUAIANASES,28,GUAIANAZES,Leste,Leste 2,,7213-3,RUA ANT+NIO LUIZ DE GODOI,S/N,VL. COSMOPOLITA,
249,-46419040,-23546247,355030831000083,3550308005265,31,GUAIANASES,28,GUAIANAZES,Leste,Leste 2,,3146-1,RUA COMANDANTE CARLOS RHUL,S/N,VL. PRINCESA ISABEL,
250,-46418993,-23544472,355030831000080,3550308005265,31,GUAIANASES,28,GUAIANAZES,Leste,Leste 2,,7235-4,RUA IRM+O DEODORO,S/N,VILA PRINCESA ISABEL,
251,-46418016,-23528378,355030896000070,3550308005257,47,LAJEADO,28,GUAIANAZES,Leste,Leste 2,,7103-0,RUA JOAQUIM MIGUEL DUTRA,237,JD. C+LIA,TV ESTRADA DO LAGEADO 5600
252,-46409138,-23550866,355030831000001,3550308005264,31,GUAIANASES,28,GUAIANAZES,Leste,Leste 2,,1039-1,RUA COUTINHO E MELO,S/N,GUAIANAZES,ENTRE FCO PINHERO E MELO PAI
253,-46405192,-23552921,355030831000010,3550308005266,31,GUAIANASES,28,GUAIANAZES,Leste,Leste 2,,5160-8,RUA IDEAL,S/N,JD. S+O PAULO,RUAS AGUANAMBI
254,-46403505,-23558259,355030831000048,3550308005266,31,GUAIANASES,28,GUAIANAZES,Leste,Leste 2,,6169-7,RUA ALVARO DA COSTA,S/N,JARDIM S+O PAULO,GUAIANAZES
255,-46400467,-23550881,355030831000042,3550308005264,31,GUAIANASES,28,GUAIANAZES,Leste,Leste 2,,4181-5,RUA IN-CIO MOREIRA,S/N,JARDIM SOARES,RUA CASTELO DE LECA
256,-46413469,-23538650,355030896000200,3550308005259,47,LAJEADO,28,GUAIANAZES,Leste,Leste 2,,4044-4,P+. ANDES (CONFINADA),,GUAIANAZES,TRISTAO GAGO PROX EST GUAIAN
257,-46407982,-23538407,355030896000200,3550308005259,47,LAJEADO,28,GUAIANAZES,Leste,Leste 2,,7096-3,RUA BRIGADEIRO HARDMAN,28,VL. YOLANDA,TV ES LAGEADO FINAL R CAP PU
258,-46429663,-23520620,355030896000176,3550308005257,47,LAJEADO,28,GUAIANAZES,Leste,Leste 2,,4168-8,RUA GUABIROBA DE MINAS,,JD GIANETTI,
259,-46426341,-23523125,355030896000157,3550308005257,47,LAJEADO,28,GUAIANAZES,Leste,Leste 2,,7222-2,RUA JOS+ MARTINS DOS SANTOS,,LAJEADO,
260,-46394790,-23565586,355030831000124,3550308005266,31,GUAIANASES,28,GUAIANAZES,Leste,Leste 2,,1183-5,RUA UTARO KANAI,S/N,ITAQUERA,CJ.HAB.JUSCELINO KUBTSCHECK
261,-46398699,-23559049,355030831000070,3550308005266,31,GUAIANASES,28,GUAIANAZES,Leste,Leste 2,,1251-3,RUA JER+NIMO DIAS RIBEIRO,,JARDIM S+O PAULO,DR JOAO OTAVIANO PEREIRA
262,-46395377,-23553649,355030831000068,3550308005266,31,GUAIANASES,28,GUAIANAZES,Leste,Leste 2,,7161-7,RUA CAMARGO LEME,,VL. S+O GERALDO,ENTRE TAJAPURU E ES DE POA
263,-46612980,-23656502,355030868000223,3550308005089,69,SACOMA,13,IPIRANGA,Sul,Sul 1,,1186-0,RUA ALBERTO FONTANA,,JD. CELESTE,PORT 045/94
264,-46627303,-23629557,355030827000061,3550308005091,27,CURSINO,13,IPIRANGA,Sul,Sul 1,,1258-0,AV. MIGUEL ST+FANO,,JABAQUARA,RODOVIA DOS IMIGRANTES
265,-46624008,-23631217,355030827000059,3550308005091,27,CURSINO,13,IPIRANGA,Sul,Sul 1,,3036-8,RUA M-RIO SCHIOPA,175,-GUA FUNDA,SIDERURGICA ALIPERTI
266,-46613146,-23632600,355030827000101,3550308005091,27,CURSINO,13,IPIRANGA,Sul,Sul 1,,4053-3,RUA EVOLU++O,833,VL. MORAES,IGREJA SANTA ANGELA
267,-46611129,-23652162,355030868000180,3550308005089,69,SACOMA,13,IPIRANGA,Sul,Sul 1,,7219-2,RUA CAN++O DO EX-LIO,,SACOM+,
268,-46609075,-23646610,355030868000188,3550308005089,69,SACOMA,13,IPIRANGA,Sul,Sul 1,,6068-2,AV. JOS+ CAETANO DA ROCHA,93,PQ. BRISTOL,TV RUA PADRE ARLINDO VIEIRA
269,-46602261,-23653261,355030868000139,3550308005090,69,SACOMA,13,IPIRANGA,Sul,Sul 1,,1243-2,RUA PROF. ARNALDO JO+O SEMERARO,,PARQUE BRISTOL,AV FRANCESCO DEL COSSA
270,-46599175,-23642331,355030868000102,3550308005090,69,SACOMA,13,IPIRANGA,Sul,Sul 1,,6147-6,RUA A,,IPIRANGA,HELIOPOLIS
271,-46605049,-23638858,355030868000112,3550308005305,69,SACOMA,13,IPIRANGA,Sul,Sul 1,,7079-3,RUA DR. EUGENIO EGAS,250,JD. CL-MAX,PRACA EDUARDO COSTA MANSO
272,-46608270,-23637971,355030868000151,3550308005088,69,SACOMA,13,IPIRANGA,Sul,Sul 1,,3023-6,RUA AMILCAR VELOSO PEDERNEIRAS,120,VL. DAS MERC-S,AV.PADRE ARLINDO VIEIRA
273,-46600128,-23637053,355030868000059,3550308005305,69,SACOMA,13,IPIRANGA,Sul,Sul 1,,7230-3,RUA JAIME PAGGI,,JARDIM MARIA ESTELA,
274,-46603782,-23632346,355030868000027,3550308005305,69,SACOMA,13,IPIRANGA,Sul,Sul 1,,7091-2,RUA ENGENHEIRO JOS+ BUENO BICALHO,11,JD. TROPICAL,IGREJA N.S.DOS MERCES
275,-46623335,-23610478,355030827000070,3550308005044,27,CURSINO,13,IPIRANGA,Sul,Sul 1,,3064-3,RUA MATIAS TEIXEIRA,165,BOSQUE DA SA+DE,TV RUA ITABORAI
276,-46618563,-23620230,355030827000004,3550308005044,27,CURSINO,13,IPIRANGA,Sul,Sul 1,,7024-6,RUA DIVIN-POLIS,234,VL. MORAES,TV AV CURSINO
277,-46618993,-23613291,355030827000028,3550308005044,27,CURSINO,13,IPIRANGA,Sul,Sul 1,,5022-9,P+. BR-S GON+ALVES (CONFINADA),308,JD. DA SA+DE,FINAL BOSQUE SAUDE
278,-46618823,-23613232,355030827000028,3550308005044,27,CURSINO,13,IPIRANGA,Sul,Sul 1,,1065-0,P+. BR-S GON+ALVES (CONFINADA),,JD. DA SA+DE,FINAL AV BOSQUE DA SAUDE
279,-46622675,-23599625,355030827000129,3550308005045,27,CURSINO,13,IPIRANGA,Sul,Sul 1,,6016-0,RUA DOM ANT+NIO ALVARENGA,,VL. GUMERCINDO,PROXIMO VIADUTO SANTA CRUZ
280,-46616132,-23602373,355030827000115,3550308005045,27,CURSINO,13,IPIRANGA,Sul,Sul 1,,1054-5,RUA ASSUNGU-,,VL. GUMERCINDO,RUA SANTA CRUZ
281,-46615702,-23601651,355030827000115,3550308005045,27,CURSINO,13,IPIRANGA,Sul,Sul 1,,5067-9,RUA JOS+ COCCIUFFO,85,ALTO DO IPIRANGA,RUA SANTA CRUZ
282,-46612993,-23598030,355030834000035,3550308005043,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,,5011-3,RUA DR. M-RIO VICENTE,1715,IPIRANGA,TV RUA SALVADOR SIMOES
283,-46607993,-23624748,355030868000121,3550308005088,69,SACOMA,13,IPIRANGA,Sul,Sul 1,,6044-5,RUA ANGATURAMA,454,VL. DAS MERC-S,TV RUA MARQUES DE LAGE
284,-46605550,-23619172,355030868000123,3550308005085,69,SACOMA,13,IPIRANGA,Sul,Sul 1,,4055-0,AV. CORONEL JOS+ PIRES DE ANDRADE,466,VL. VERA,RUA VERGUEIRO-9000
285,-46607962,-23611513,355030827000053,3550308005044,27,CURSINO,13,IPIRANGA,Sul,Sul 1,,1015-4,AV. INHA-BA,,MOINHO VELHO,RUA VERGUEIRO
286,-46606355,-23609907,355030868000197,3550308005085,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,,5390-2,AV. PRESIDENTE TANCREDO NEVES,,IPIRANGA,SACOMA
287,-46599810,-23619065,355030868000077,3550308005085,69,SACOMA,13,IPIRANGA,Sul,Sul 1,,6049-6,RUA PROF. RAUL PEDERNEIRAS,125,VL. CONDE DO PINHAL,TV VIA ANCHIETA
288,-46610849,-23609187,355030827000078,3550308005044,27,CURSINO,13,IPIRANGA,Sul,Sul 1,,4025-8,RUA LINO GUEDES,109,MOINHO VELHO,ALTURA DA VERGUEIRO 7450
289,-46610236,-23603485,355030834000106,3550308005043,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,,4054-1,RUA CINCO DE JULHO,7,VL. NAIR,FIM DA AV.NAZARE
290,-46610851,-23600822,355030834000086,3550308005043,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,,7040-8,RUA DONA LEOPOLDINA,243,VL. NAIR,ULTIMA TRAVESSA DA AV.NAZARE
291,-46600167,-23604889,355030868000231,3550308005085,69,SACOMA,13,IPIRANGA,Sul,Sul 1,,7023-8,RUA AMERICO SAMARONE,327,SACOM+,TV RUA REGINO ARAGAO
292,-46594968,-23645941,355030868000172,3550308005090,69,SACOMA,13,IPIRANGA,Sul,Sul 1,,6061-5,RUA CL-UDIO FERREIRA MANOEL,29,VL. LIVIERO,RUA CARLA LIVIERO
293,-46587104,-23642987,355030868000170,3550308005090,69,SACOMA,13,IPIRANGA,Sul,Sul 1,,4092-4,RUA JOS+ ANT+NIO VALADARES,13,JD. LEAR,ANTIGA AV.SAO PAULO
294,-46594680,-23636476,355030868000006,3550308005305,69,SACOMA,13,IPIRANGA,Sul,Sul 1,,5065-2,P+. DR. CURADO FLEURY,3,JD. MARIA ESTELA,TV AV MARIA ESTELA
295,-46592056,-23634898,355030868000056,3550308005087,69,SACOMA,13,IPIRANGA,Sul,Sul 1,,3083-0,RUA RIZZIERI NEGRINI,199,VL. ARAPU-,COLOMBO FLORENCE C ANT HERDE
296,-46585158,-23630398,355030868000094,3550308005087,69,SACOMA,13,IPIRANGA,Sul,Sul 1,,1066-9,RUA ANT+NIO LAMAS,31,VL. CRISTALIA,ESTRADA DAS LAGRIMAS
297,-46586405,-23625896,355030868000052,3550308005087,69,SACOMA,13,IPIRANGA,Sul,Sul 1,,6059-3,AV. PATENTE,468,JD. PATENTE,TV ES DAS LAGRIMAS ALTURA 35
298,-46594757,-23615380,355030868000130,3550308005085,69,SACOMA,13,IPIRANGA,Sul,Sul 1,,4027-4,RUA JAPARATUBA,131,S+O JO+O CLIMACO,ESTRADA DAS LAGRIMAS-1600
299,-46585909,-23618098,355030868000082,3550308005087,69,SACOMA,13,IPIRANGA,Sul,Sul 1,,1107-0,RUA CAVALEIRO FRONTINI,,VL. INDEPEND-NCIA,RUA ANNY
300,-46594976,-23603717,355030834000134,3550308005084,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,,1204-1,RUA FREI BRAYNER,,SACOM+,
301,-46591606,-23601357,355030834000112,3550308005084,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,,7051-3,RUA ALBINO DE MORAES,19,VL. CARIOCA,AV.JUNTAS PROVISORIAS
302,-46594628,-23594532,355030834000078,3550308005084,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,,5020-2,RUA CAMPANTE,81,VL. CARIOCA,RUAS AMADIS
303,-46616988,-23589519,355030834000066,3550308005043,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,,1009-0,RUA OLIVEIRA MELO,779,VL. S+O JOSE,TV DA RUA DR MARIO VICENTE
304,-46615727,-23584178,355030834000067,3550308005043,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,,3070-8,RUA MONTE ALVERNE,,VL. SANTA EUL-LIA,ENTRE RUA CARITIANA E PEACAB
305,-46612636,-23573835,355030834000094,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,,4009-6,RUA GUINLE,95,VL. MONUMENTO,TRAVESSA RUA MARIANO PROCOPI
306,-46607727,-23588989,355030834000001,3550308005084,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,,3011-2,RUA XAVIER DE ALMEIDA,427,ALTO DO IPIRANGA,INSTITUTO DE CEGOS PADRE CHI
307,-46601887,-23592730,355030834000030,3550308005084,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,,5013-0,RUA LINO COUTINHO,1046,SACOM+,TV RUA LORD CROCKRANE
308,-46604010,-23583061,355030834000011,3550308005084,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,,1007-3,RUA AGOSTINHO GOMES,,IPIRANGA,RUA DOS PATRIOTAS
309,-46606897,-23576047,355030834000073,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,,6011-9,RUA COSTA AGUIAR,261,IPIRANGA,FIXADA
310,-46427669,-23515684,355030884000138,3550308005253,86,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,,3151-8,RUA ARVORE DE CERA,,JD NOVA CURU+-,
311,-46422749,-23516082,355030884000087,3550308005253,86,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,,5083-0,RUA ANANAI,241,VL. NOVA CURU+-,PT FINAL ON V N CURUCA
312,-46422081,-23508862,355030884000026,3550308005253,86,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,,6107-7,AV. FLAMINGO,37,VL. CURU+- NOVA,PT FINAL ON CURUCA VELHA
313,-46423773,-23497573,355030884000100,3550308005253,86,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,,3051-1,RUA IVOTURUCAIA,411,VL. CURU+- VELHA,SALAO DE FESTA NORDESTAO
314,-46412429,-23523688,355030884000165,3550308005252,86,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,,1113-4,RUA BENEDITO DE SOUZA BORGES,,JD. ROBRU,S/INF
315,-46407944,-23526397,355030884000163,3550308005252,86,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,,1217-3,RUA TEODORO BERNARDO DO NASCIMENTO,,PQ. SANTA RITA,R LUIS ROHRER
316,-46413135,-23515044,355030884000019,3550308005252,86,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,,4136-0,RUA JOS+ GREEF BORBA,,JD NAZAR+,FREI FABIANO CRISTO E S ZACA
317,-46410335,-23519223,355030884000046,3550308005252,86,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,,5141-1,RUA JO+O BARBOSA DE LIMA,,JD ROBRU,
318,-46409420,-23512389,355030884000016,3550308005248,86,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,,7223-0,RUA SETE ESTRELAS,,JD BARTIRA,
319,-46413656,-23504746,355030884000033,3550308005248,86,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,,7053-0,RUA CARAIPE DAS -GUAS,177,JD DOS IP-S,TRAV.AV.MARECHAL TITO
320,-46406967,-23508180,355030884000116,3550308005248,86,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,,3127-5,RUA LAGOA CAJUBA,,JD CAMPOS,
321,-46407614,-23506963,355030884000072,3550308005248,86,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,,6096-8,RUA ANAJATUBA,. 866,PQ STA RITA,P.FINAL ONIBUS JD.DOS IPES
322,-46405355,-23498599,355030836000302,3550308005249,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,,5046-6,RUA VEREDA DO PARA-SO,8,ITAIM PAULISTA,BENEDITO A FREITAS E DURVAL
323,-46395419,-23510354,355030836000098,3550308005256,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,,6165-4,RUA ARACARANA,,VL. S+O JOSE,
324,-46392351,-23507551,355030836000064,3550308005249,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,,4107-6,AV. JOS+ BORGES DO CANTO,8,JD CAMARGO VELHO,FINAL ON.ITAIM PAULISTA
325,-46395486,-23500605,355030836000066,3550308005249,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,,1061-8,RUA VALENTE DE NOVAES,,JD. CAMARGO,R TIBURCIO SOUZA/ALB PINHEIR
326,-46383384,-23509584,355030836000032,3550308005254,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,,7127-7,RUA ANASTACIO TRANCOSO,,JD NELIA,
327,-46385567,-23504315,355030836000005,3550308005251,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,,5164-0,RUA CANAL DE TUT-IA,,JD CAMARGO NOVO,
328,-46381764,-23505493,355030836000012,3550308005251,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,,1099-5,AV. ACADEMIA DE S+O PAULO,772,JD CAMARGO NOVO,RUA DO PROGRESSO
329,-46378499,-23504232,355030836000051,3550308005255,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,,1225-4,RUA PADRE VIRG-LIO CAMPELLO,,ITAIM PAULISTA,
330,-46367024,-23510557,355030836000248,3550308005255,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,,1227-0,RUA DESEMBARGADOR ISNARD DOS REIS,,ITAIM PAULISTA,
331,-46373335,-23494781,355030836000305,3550308005251,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,,5129-2,RUA MONSENHOR SALIM E MANOEL LEME SILVA,,JD MILIUNAS,TV MANOEL LEMES SILVA
332,-46398525,-23493691,355030836000157,3550308005249,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,,3099-6,AV. ITAIM,150,ITAIM PAULISTA,ESTACAO ITAIM PAULISTA
333,-46398480,-23493689,355030836000157,3550308005249,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,,4165-3,AV. ITAIM,,VL. ITAIM,
334,-46379305,-23494337,355030836000165,3550308005251,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,,7084-0,RUA MONSENHOR SALIM E MANOEL LEME SILVA,4,JD DAS OLIVEIRAS,PT FINAL ON JD OLIVEIRAS
335,-46378279,-23485003,355030836000236,3550308005250,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,,3150-0,RUA VALDOMIRO GONZAGA SILVA,,JD DAS OLIVEIRAS,RUA OSVALDO CORREIA
336,-46500543,-23573832,355030824000080,3550308005152,24,CIDADE LIDER,27,ITAQUERA,Leste,Leste 2,,7171-4,RUA CAMPO DE VINHA,,JD. SANTA TEREZINHA,
337,-46509687,-23555352,355030824000100,3550308005150,24,CIDADE LIDER,27,ITAQUERA,Leste,Leste 2,,4117-3,RUA P-TIO LANDIRANA E VACUMA,58,JD. ARIZI,JD SANTA MARIA
338,-46503044,-23552212,355030824000104,3550308005150,24,CIDADE LIDER,27,ITAQUERA,Leste,Leste 2,,1091-0,RUA PALMEIRA LACA, 14 A,JD. ELIANE,AVENIDA ITAQUERA
339,-46484446,-23575760,355030857000068,3550308005204,58,PARQUE DO CARMO,27,ITAQUERA,Leste,Leste 2,,1124-0,RUA XAVIER PALMERIM,35,PQ. SAVOY CITY,TV AV MARIA LUIZA AMERICANO
340,-46485000,-23568665,355030824000048,3550308005152,24,CIDADE LIDER,27,ITAQUERA,Leste,Leste 2,,7210-9,RUA DR. CELSO PACHECO BETIM,,PQ. SAVOY CITY,
341,-46477397,-23570141,355030857000048,3550308005204,58,PARQUE DO CARMO,27,ITAQUERA,Leste,Leste 2,,3094-5,RUA ESTEV+O DIAS VERGARA,700,JD. NSRA DO CARMO,TV AV MARIA LUIZA AMERICANO
342,-46493238,-23559197,355030824000133,3550308005150,24,CIDADE LIDER,27,ITAQUERA,Leste,Leste 2,,6092-5,RUA PEDRO LUIZ DE SOUZA,22,JD. BRAS-LIA,PC JDIM BRASILIA
343,-46490723,-23560111,355030824000002,3550308005152,24,CIDADE LIDER,27,ITAQUERA,Leste,Leste 2,,1108-8,RUA JASMIM DA ESPANHA,,JD. BRAS-LIA,PROXIMO A PC WALDEMAR BASSI
344,-46474188,-23560127,355030824000068,3550308005203,24,CIDADE LIDER,27,ITAQUERA,Leste,Leste 2,,4166-1,RUA JER+NIMO DE BARROS,,CID. L-DER,AV.MARIA LUISA AMERICANO
345,-46465199,-23554299,355030824000120,3550308005203,24,CIDADE LIDER,27,ITAQUERA,Leste,Leste 2,,7038-6,RUA FRANCISCO MUNHOZ FILHO,501,CID. L-DER,PARALELA A AV LIDER
346,-46467490,-23534946,355030837000140,3550308005198,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,,5123-3,RUA CAXIU,,VL. CAMPANELA,RUA JOAPITANGA
347,-46471577,-23522779,355030837000234,3550308005199,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,,1179-7,RUA TERRA BRASILEIRA,,VL. SU-+A,RUS 3 E TERRA BRASILEIRA
348,-46463927,-23560732,355030857000008,3550308005204,58,PARQUE DO CARMO,27,ITAQUERA,Leste,Leste 2,,5135-7,RUA PRAIA DE TORRES,,VL. CARMOSINA,PROX HOSPITAL STA MARCELINA
349,-46453196,-23575272,355030857000041,3550308005205,58,PARQUE DO CARMO,27,ITAQUERA,Leste,Leste 2,,6173-5,RUA MANOEL BACELAR,,JARDIM HELIAN,RUA CONFISSAO
350,-46455044,-23554698,355030857000019,3550308005205,58,PARQUE DO CARMO,27,ITAQUERA,Leste,Leste 2,,7265-6,RUA LAGOA FEIA,,VILA CARMOSINA,
351,-46454593,-23551556,355030837000223,3550308005202,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,,6105-0,RUA S+O FELIX DO PIAU-,1057,VL. CARMOSINA,TV R F XAVIER ANT D JULIA
352,-46454121,-23545383,355030837000134,3550308005202,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,,5172-1,RUA VENTUROSA,,VL. CARMOSINA,RUA BAIXADA SANTISTA
353,-46464885,-23533936,355030837000054,3550308005198,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,,1380-3,RUA ANDRE CAVALCANTE,,VL. REGINA,
354,-46456993,-23535558,355030837000005,3550308005198,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,,4160-2,RUA DIOGO JOS+ MACHADO,,JD. ITAPEMIRIM,AV CAMPANELA E RUA CUNHA POR
355,-46452989,-23539874,355030837000019,3550308005202,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,,1037-5,RUA KEN SUGAYA (CONFINADA),,ITAQUERA,E COLONIAL DAS MISSOES
356,-46453199,-23534652,355030837000004,3550308005201,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,,7370-9,RUA DAVID D. FERREIRA,,ITAQUERA,VIADUTO JACU PESSEGO
357,-46449493,-23534162,355030837000003,3550308005201,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,,7087-4,RUA PROF. BRITO MACHADO,196,VL. MASTROCOLA,VILA MASTROCOLA
358,-46451753,-23528587,355030837000012,3550308005200,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,,5045-8,RUA BENTO VIEIRA CASTRO,344,ITAQUERA,TV AV PIRES DO RIO
359,-46435878,-23554770,355030847000061,3550308005263,46,JOSE BONIFACIO,27,ITAQUERA,Leste,Leste 2,,3095-3,RUA EUG-NIO FELIX,41,ITAQUERA,RUA ANTONIO CAPUZZI
360,-46440060,-23549166,355030847000037,3550308005263,46,JOSE BONIFACIO,27,ITAQUERA,Leste,Leste 2,,6122-0,AV. ANT+NIO CRESPO,,COHAB II,E SABADO D'ANGELO
361,-46434547,-23546413,355030847000007,3550308005261,46,JOSE BONIFACIO,27,ITAQUERA,Leste,Leste 2,,5112-8,P+. BOM PASTOR,462,ITAQUERA,GIOVANI QUADRI E LEONCIO GUR
362,-46434457,-23546465,355030847000007,3550308005261,46,JOSE BONIFACIO,27,ITAQUERA,Leste,Leste 2,,1134-7,P+. BOM PASTOR,387,ITAQUERA,GIOVANI QUADRI E GIACOMO QUI
363,-46445629,-23541048,355030837000084,3550308005201,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,,4189-0,RUA ANT+NIO GANDINE,,ITAQUERA,RUA SABBADO D ANGELO
364,-46443441,-23528854,355030837000075,3550308005201,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,,4161-0,RUA CANDIDO DE GODOI,,VL. BRASIL,R DAMASIO PINTO
365,-46436546,-23540297,355030847000080,3550308005261,46,JOSE BONIFACIO,27,ITAQUERA,Leste,Leste 2,,7115-3,RUA P-TIO SILVIO BARBINI E A RICCI,,ITAQUERA COHAB II,ARMANDO JAMAR E SILVIO BARBI
366,-46436077,-23541074,355030847000081,3550308005261,46,JOSE BONIFACIO,27,ITAQUERA,Leste,Leste 2,,1370-6,RUA LAURA BOSS,,GUAIANAZES,COHAB JOSE BONIFACIO
367,-46440361,-23532324,355030837000076,3550308005201,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,,4120-3,RUA VIRG-NIA FERNI,,COHAB II,ES ITAQUERA GUAIANAZES
368,-46434627,-23528944,355030837000216,3550308005201,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,,7052-1,RUA IBIAJARA,478,PARADA XV NOVEMBRO,FRENTE ES 15 DE NOVEMBRO
369,-46426105,-23563074,355030847000126,3550308005267,46,JOSE BONIFACIO,27,ITAQUERA,Leste,Leste 2,,7238-9,RUA PROFESSOR HASEGAWA,,GUAIANAZES,RUA SUGAO SUZUKI
370,-46427138,-23537932,355030847000108,3550308005261,46,JOSE BONIFACIO,27,ITAQUERA,Leste,Leste 2,,6056-9,AV. SANTA EDITE,357,JD. SANTA HELENA,GUAIANAZES
371,-46463732,-23520095,355030837000205,3550308005199,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,,6128-0,AV. AUGUSTO ANTUNES,,VL. RAMOS,
372,-46457530,-23518056,355030837000153,3550308005199,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,,1105-3,RUA FLOR DE CABOCLO,1,PQ. GUARANI,AVENIDA IMPERADOR
373,-46447934,-23518981,355030837000159,3550308005200,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,,4105-0,RUA FLOR DE SANTA CRUZ,55,VL. VERDE,FABRICA DE TINTAS PILOT
374,-46446880,-23517667,355030837000211,3550308005200,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,,3140-2,RUA FLOR DE PELICANO,,JD. CASA PINTADA,IMPERADOR E GRAMA DA PRAIA
375,-46444519,-23519118,355030837000160,3550308005200,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,,7217-6,RUA BAR+O DE GODOFREDO,,VL. VERDE,
376,-46655786,-23663693,355030822000116,3550308005164,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,,4078-9,RUA VISCONDE DE SANTA ISABEL,,CID. ADEMAR,MARGENS DA AV CUPECE
377,-46653606,-23664908,355030822000073,3550308005166,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,,6074-7,RUA ANT+NIO DE PINHO AZEVEDO,,CID. ADEMAR,MARGENS DA AVENIDA CUPECE
378,-46642228,-23668027,355030838000164,3550308005163,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,,1067-7,RUA HUGO VITOR DA SILVA,,AMERICAN-POLIS,SAO PAULO
379,-46642337,-23660490,355030838000105,3550308005163,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,,6033-0,RUA DEODORO DE CAMPOS,12,JABAQUARA,ESQ RUA TUPIRITAMA
