ID,LONG,LAT,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,NOME_FEIRA,REGISTRO,LOGRADOURO,NUMERO,BAIRRO,REFERENCIA
710,-46573909,-23564550,355030801000010,3550308005039,25,AGUA RASA,25,MOOCA,Leste,Leste 1,PRA?A DAS ROSAS,4021-5,RUA LUIZA CANERO,6,VILA CANERO,TV RUA LEME
711,-46572423,-23554201,355030801000117,3550308005039,25,AGUA RASA,25,MOOCA,Leste,Leste 1,RODRIGUES BARBOSA,4022-3,RUA SEBASTIO BARBOSA,333,TATUAP+,PRA?A BENTO MANOEL
712,-46567692,-23542490,355030880000138,3550308005038,25,TATUAPE,25,MOOCA,Leste,Leste 1,PRA?A LUSIT+NIA,4023-1,RUA AIRI-,437,TATUAP+,BAR+O DO ITAQU-
713,-46569840,-23579077,355030801000099,3550308005041,25,AGUA RASA,25,MOOCA,Leste,Leste 1,VILA S+O CARLOS,4110-6,RUA ERNESTO GIULIANO,23,VILA S+O CARLOS,VL S+O CARLOS VILA PRUDENTE
714,-46605343,-23525166,355030808000045,3550308005016,25,BELEM,25,MOOCA,Leste,Leste 1,PAULO ANDREGUETTI,5006-7,RUA SILVA TELES,1528,BELENZINHO,TV DA RUA SANTA RITA
715,-46589109,-23575396,355030853000066,3550308005018,25,MOOCA,25,MOOCA,Leste,Leste 1,VILA PRUDENTE,5016-4,RUA DOMINGOS DA FONSECA,321,VILA PRUDENTE,PARED+O JUVENTUS
716,-46566738,-23539678,355030880000007,3550308005037,25,TATUAPE,25,MOOCA,Leste,Leste 1,ANTONIO DE BARROS,5029-6,RUA PLATINA,815,TATUAPE,PORT 033/94
717,-46568749,-23530083,355030880000026,3550308005036,25,TATUAPE,25,MOOCA,Leste,Leste 1,S+O JORGE,6027-5,RUA SANTA CATARINA,284,TATUAP+,HOSPITAL MUNICIPAL DO TATUAP+
718,-46614836,-23531763,355030856000013,3550308005015,25,PARI,25,MOOCA,Leste,Leste 1,PARI,7003-3,RUA MENDES GON?ALVES,82,PARI,TV RUA SILVA TELLES
719,-46587919,-23563847,355030801000107,3550308005039,25,AGUA RASA,25,MOOCA,Leste,Leste 1,VILA LESTE,7009-2,RUA VALENTIM MAGALH+ES,300,VILA LESTE,TV RUA DO ORAT?RIO
720,-46582937,-23536901,355030808000032,3550308005016,25,BELEM,25,MOOCA,Leste,Leste 1,IRM+ CAROLINA,7011-4,RUA ENGENHEIRO  REINALDO CAJADO,215,BELENZINHO,TV RUA IRM+ CAROLINA
721,-46564163,-23569978,355030801000037,3550308005041,25,AGUA RASA,25,MOOCA,Leste,Leste 1,VILA INVERNADA,7056-4,RUA PARQUE D. PEDRO I,,VILA INVERNADA,TV RUA CAPIT+O LORENA
722,-46553546,-23531268,355030880000083,3550308005036,25,TATUAPE,25,MOOCA,Leste,Leste 1,CH-CARA MARANH+O,7089-0,RUA ADELINO DE ALMEIDA CASTILHO,782,TATUAP+,MANOEL AVILA E ARIANA
723,-46430833,-23502673,355030874000086,3550308005197,23,SAO MIGUEL,23,SAO MIGUEL,Leste,Leste 2,JARDIM S+O VICENTE,1047-2,AV. PROF. ASSIS VELOSO,,JARDIM S+O VICENTE,ESTRADA S+O PAULO - RIO
724,-46420794,-23484107,355030844000041,3550308005246,23,JARDIM HELENA,23,SAO MIGUEL,Leste,Leste 2,VILA MARA,1102-9,RUA S+O GON?ALO DO RIO DAS PEDRAS,,PARQUE PAULISTANO,AVENIDA OLIVEIRA DE FREIRE
725,-46539173,-23517006,355030859000106,3550308005074,21,PENHA,21,PENHA,Leste,Leste 1,PENHA,1032-4,RUA OMACHA,530,PENHA,AVENIDA AMADOR BUENO DA VEIGA
726,-46517578,-23545496,355030891000021,3550308005076,21,VILA MATILDE,21,PENHA,Leste,Leste 1,VILA DALILA,1034-0,PRA?A BAUXITA,95,VILA DALILA,WALDEMAR CARLOS PEREIRA
727,-46536991,-23506821,355030818000207,3550308005072,21,CANGAIBA,21,PENHA,Leste,Leste 1,EDIMBURGO,1068-5,RUA GOIT-,130,CANGA-BA,AVENIDA CANGA-BA
728,-46516220,-23501388,355030818000011,3550308005137,21,CANGAIBA,21,PENHA,Leste,Leste 1,VILA S+O LOUREN?O,1138-0,PRA?A DOS HORTICULTORES,414,ENGENHEIRO GOULART,
729,-46507694,-23501520,355030818000067,3550308005137,21,CANGAIBA,21,PENHA,Leste,Leste 1,VILA SILVIA,1143-6,RUA PASTORIL DE ITAPETININGA,12,VILA SILVIA,AVENIDA ASSIS RIBEIRO
730,-46535859,-23528229,355030859000070,3550308005074,21,PENHA,21,PENHA,Leste,Leste 1,MIRANDINHA,3043-0,RUA MIRANDINHA,399,PENHA,AV AMADOR BUENO DA VEIGA 712
731,-46529278,-23502400,355030818000060,3550308005072,21,CANGAIBA,21,PENHA,Leste,Leste 1,OURO,3044-9,RUA MIGUEL GARCIA,354,VILA PAULISTANIA,ESTRADA CANGA-BA 1900
732,-46514453,-23510242,355030818000052,3550308005137,21,CANGAIBA,21,PENHA,Leste,Leste 1,VILA BUENOS AIRES,3047-3,RUA MATEUS LOUREN?O CARVALHO,90,VILA BUENOS AIRES,ESTRADA DE S+O MIGUEL
733,-46513636,-23520794,355030859000173,3550308005145,21,PENHA,21,PENHA,Leste,Leste 1,VILA NOVA GRANADA,3048-1,RUA FRANCISCO DE OLIVEIRA BRAGA,13,VILA NOVA GRANADA,RUA OL-VIA DE OLIVEIRA
734,-46514451,-23532499,355030891000062,3550308005075,21,VILA MATILDE,21,PENHA,Leste,Leste 1,VILA GUILHERMINA,3049-0,RUA S+O BENTO DO SAPUCA-,640,VILA GUILHERMINA,PRA?A PORTO FERREIRA
735,-46497505,-23526430,355030859000131,3550308005144,21,PENHA,21,PENHA,Leste,Leste 1,JARDIM TR-S MARIAS,3050-3,RUA MUNICIPAL,1213,TRES MARIAS,SEVEN BOYS ? F-BRICA DE BISCOI
736,-46510515,-23543777,355030891000017,3550308005076,21,VILA MATILDE,21,PENHA,Leste,Leste 1,VILA TALARICO,3075-9,RUA BENTO QUIRINO,399,VILA TALARICO,GARAGEM ?NIBUS VILA ESPERAN?
737,-46478834,-23531527,355030805000045,3550308005146,21,ARTUR ALVIM,21,PENHA,Leste,Leste 1,JARDIM COIMBRA,3082-1,RUA PIT-GORAS,579,JARDIM COIMBRA,RUA CLAUDIO BARTOLOMEU
738,-46508170,-23504205,355030818000046,3550308005137,21,CANGAIBA,21,PENHA,Leste,Leste 1,JARDIM DANFER,3098-8,RUA JOS+  DA PENHA,8,JARDIM DANFER,PONTO FINAL ?NIBUS JD DANFER
739,-46548006,-23516889,355030859000141,3550308005071,21,PENHA,21,PENHA,Leste,Leste 1,PENHA,4037-1,RUA PEDRO ALEGRETTI,512,PENHA,AV AMADOR B VEIGA (CEMIT+RIO)
740,-46551779,-23511140,355030859000159,3550308005071,21,PENHA,21,PENHA,Leste,Leste 1,ENGENHEIRO TRINDADE,4063-0,RUA ENGENHEIRO TRINDADE,5,PENHA,EST REDE FERROVI-RIA FEDERAL
741,-46488140,-23537854,355030805000018,3550308005149,21,ARTUR ALVIM,21,PENHA,Leste,Leste 1,PRA?A ARTUR ALVIM,4065-7,RUA BENEDITO LEAL,334,ARTUR ALVIM,ESTA?+O R F ARTUR ALVIM
742,-46505809,-23536230,355030891000067,3550308005147,21,VILA MATILDE,21,PENHA,Leste,Leste 1,PATROC-NIO PAULISTA,4070-3,RUA IVAN  MAIA VASCONCELOS,183,JARDIM TRIANA,PRA?A SOLANO CUNHA
743,-46500173,-23545665,355030805000130,3550308005149,21,ARTUR ALVIM,21,PENHA,Leste,Leste 1,VILA NHOCUN+,4113-0,RUA MADRE  LUISA  DOS  ANJOS,25,VILA NHOCUN+,PONTO FINAL ?NIBUS V NHOCUN+
744,-46515745,-23498290,355030818000024,3550308005137,21,CANGAIBA,21,PENHA,Leste,Leste 1,ENGENHEIRO GOULART,5041-5,RUA DOUTOR AUGUSTO S. LOPES,200,ENGENHEIRO GOULART,RUA H MARQUES E M DOS SANTOS
745,-46485013,-23534725,355030805000149,3550308005146,21,ARTUR ALVIM,21,PENHA,Leste,Leste 1,JARDIM NORDESTE,5044-0,AV. MARAIAL,323,JARDIM NORDESTE,ENTRE P?A ARAMA E NER?POLIS
746,-46530279,-23519607,355030859000050,3550308005074,21,PENHA,21,PENHA,Leste,Leste 1,VILA SALETE,5064-4,RUA J+LIO RINALDI,12,CANGA-BA,ESCOLA SAMBA NEN- V MATILDE
747,-46526629,-23510474,355030818000053,3550308005073,21,CANGAIBA,21,PENHA,Leste,Leste 1,RUI BARBOSA,5106-3,AV. DA JUSTI?A,3,VILA RUI BARBOSA,AV 24 DE FEVEREIRO
748,-46544935,-23527391,355030859000119,3550308005071,21,PENHA,21,PENHA,Leste,Leste 1,NOSSA SENHORA DE F-TIMA,6029-1,RUA MATHUSALEM  MATOSO,143,PENHA,
749,-46521997,-23518037,355030859000023,3550308005074,21,PENHA,21,PENHA,Leste,Leste 1,VILA SINANDUVA,6036-4,RUA SINANDUVA,504,VILA MARIETA,RUA DAS PROV-NCIAS
750,-46516120,-23552121,355030891000044,3550308005076,21,VILA MATILDE,21,PENHA,Leste,Leste 1,JARDIM MARING-,6042-9,RUA MENDON?A DRUMONT,185,JARDIM MARING-,TV RUA FERNANDO PORTO ALEGRE
751,-46507064,-23521161,355030859000067,3550308005145,21,PENHA,21,PENHA,Leste,Leste 1,VILA R+,6047-0,RUA MUNICIPAL,19,VILA R+,SEVEN BOYS (F-BRICA BISCOITO)
752,-46494707,-23543145,355030805000110,3550308005149,21,ARTUR ALVIM,21,PENHA,Leste,Leste 1,VILA NHOCUN+,6066-6,RUA S+O VIT?RIO,79,VILA NHOCUN+,RUA DE SOUZA BANDEIRA
753,-46497429,-23502402,355030818000174,3550308005138,21,CANGAIBA,21,PENHA,Leste,Leste 1,VILA CISPER,6069-0,RUA JOS+  GOMES  DE  FARIA,23,VILA CISPER,RUA LUIZ  IMPERADOR
754,-46547718,-23530533,355030859000095,3550308005071,21,PENHA,21,PENHA,Leste,Leste 1,VILA CAREZZI,7031-9,RUA GUSTAVO DE  GODOY,32,PENHA,RUA ARACATINS CIRILO ABREU
755,-46533716,-23519031,355030859000074,3550308005074,21,PENHA,21,PENHA,Leste,Leste 1,VILA SANTANA,7032-7,RUA EN+AS DE BARROS,425,VILA SANTANA,AV AMADOR BUENO DA VEIGA
756,-46504578,-23529678,355030891000102,3550308005147,21,VILA MATILDE,21,PENHA,Leste,Leste 1,CIDADE PATRIARCA,7037-8,RUA CACHOEIRA PAULISTA,80,CIDADE PATRIARCA,RUA PORTO DA FOLHA
757,-46474652,-23531603,355030805000047,3550308005146,21,ARTUR ALVIM,21,PENHA,Leste,Leste 1,CIDADE A.E. CARVALHO,7050-5,RUA TALES DE MILETO,392,CIDADE  A. E. CARVALHO,AV -GUIA DE HAIA
758,-46514232,-23510464,355030818000205,3550308005137,21,CANGAIBA,21,PENHA,Leste,Leste 1,IMPERIAL,7116-1,AV. GENTIL BRAGA,38,VILA BUENOS AYRES,TV AV BUENOS AYRES
759,-46675283,-23597936,355030835000154,3550308005102,11,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,VILA OL-MPIA,1059-6,RUA HELION POVOA,165,VILA OL-MPIA,ENTRE STO AMARO E UBERABINHA
760,-46673465,-23557315,355030845000196,3550308005025,11,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,HEITOR PENTEADO,1133-9,RUA OSCAR FREIRE,1850,SUMAR+,AVENIDA DR ARNALDO
761,-46680414,-23557873,355030845000210,3550308005025,11,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,PINHEIROS,3065-1,PRA?A BENEDITO CALIXTO,251,PINHEIROS,CARD ARCO VERDE C TEOD SAMPA
762,-46674084,-23582873,355030835000123,3550308005051,11,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,CH-CARA ITAIM,3137-2,RUA PROFESSOR TAMANDAR+ DE TOLEDO,,JARDIM PAULISTA,
763,-46696979,-23552829,355030802000059,3550308005106,11,ALTO DE PINHEIROS,11,PINHEIROS,Oeste,Oeste,EPEIRA,4074-6,AL. PADRE ARTUR SOMENSI,48,VILA BEATRIZ,RUA LIRA
764,-46687354,-23566718,355030862000039,3550308005052,11,PINHEIROS,11,PINHEIROS,Oeste,Oeste,CERQUEIRA C+SAR,5014-8,RUA ANTONIO BICUDO,50,CERQUEIRA C+SAR,TV DA RUA TEODORO SAMPAIO
765,-46673971,-23595350,355030835000024,3550308005102,11,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,PORTO,5052-0,RUA FADIO HAIDAR E JO+O CACHOEIRA,1643,VILA OL-MPIA,RUA CLODOMIRO AMAZONAS
766,-46676230,-23602813,355030835000025,3550308005102,11,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,VILA UBERABINHA,6045-3,RUA PROF. VAHIA DE ABREU E BALUARTE,514,VILA OLIMPIA,AV CARDOSO MELO E ANDRADE PE
767,-46688523,-23615600,355030835000118,3550308005050,11,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,BROOKLIN PAULISTA,6063-1,RUA GOD?I COLA?O,,BROOKLIN PAULISTA,AV MORUMBI E R ALVARO RODRIG
768,-46686647,-23590964,355030835000035,3550308005050,11,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,IGUATEMI,7017-3,RUA MARUM,520,ITAIM BIBI,AV HENRIQUE CHAMMA E JUSC KU
769,-46713454,-23497481,355030863000084,3550308005112,02,PIRITUBA,2,PIRITUBA,Norte,Norte 1,VILA BONILHA,1041-3,RUA ANTONIO ARMANDO,618,VILA BONILHA,ANTONIO CORREA 1B
770,-46709435,-23498284,355030863000103,3550308005112,02,PIRITUBA,2,PIRITUBA,Norte,Norte 1,JARDIM S+O JOS+,3067-8,RUA PADRE MARIANO RONCHI,1,JARDIM S+O JOSE,TV RIO VERDE
771,-46740047,-23506253,355030895000039,3550308005110,02,SAO DOMINGOS,2,PIRITUBA,Norte,Norte 1,PARQUE S+O DOMINGOS,3078-3,RUA BRIGADEIRO HENRIQUE  FORTINELLI,132,PARQ. S+O DOMINGOS,PORT 17/94
772,-46710659,-23503100,355030863000134,3550308005112,02,PIRITUBA,2,PIRITUBA,Norte,Norte 1,PIQUERI,4029-0,RUA SALVADOR SALA,425,PIQUERI,TV AV PAULA FERREIRA
773,-46727860,-23491006,355030863000017,3550308005310,02,PIRITUBA,2,PIRITUBA,Norte,Norte 1,CH-CARA INGLESA,4066-5,RUA PEDRO MARIGLIANI DR ANDRADE,23,CHACARA INGLESA,TV DR JO+O BATISTA B DE LIMA
774,-46741657,-23474905,355030863000070,3550308005113,02,PIRITUBA,2,PIRITUBA,Norte,Norte 1,JARDIM REGINA,4087-8,RUA PADRE MARCIGAGLIA,19,JARDIM REGINA,AV AGENOR COUTO DE MAGALH+ES
775,-46716267,-23480983,355030863000191,3550308005115,02,PIRITUBA,2,PIRITUBA,Norte,Norte 1,JARDIM S+O JOS+,5039-3,RUA VIG-RIO DE GODOY,11,VILA ZATT,TV AV MIGUEL DE CASTRO
776,-46716111,-23434800,355030842000177,3550308005188,02,JARAGUA,2,PIRITUBA,Norte,Norte 1,ESTRADA DA PARADA,5066-0,RUA FERNANDO MENDES ALMEIDA,1,PARADA DE TAIPAS,PORT 18/94
777,-46741242,-23483068,355030863000067,3550308005113,02,PIRITUBA,2,PIRITUBA,Norte,Norte 1,MUTINGA,6053-4,RUA MARIA L+CIA DUARTE,35,VILA MUTINGA,TV AV MUTINGA
778,-46719635,-23484755,355030863000026,3550308005114,02,PIRITUBA,2,PIRITUBA,Norte,Norte 1,PIRITUBA,7028-9,RUA SANTA CRUZ DE LA SIERRA,1,PIRITUBA,RUA LUIZ CARNEIRO 146
779,-46722070,-23470901,355030863000072,3550308005114,02,PIRITUBA,2,PIRITUBA,Norte,Norte 1,VILA MIRANTE,7061-0,RUA POVOADO DO RIO NOVO,15,VILA MIRANTE,TV AV MIGUEL DE CASTRO 1779
780,-46745613,-23484837,355030895000065,3550308005111,02,PIRITUBA,2,PIRITUBA,Norte,Norte 1,JARDIM MONTE ALEGRE,7064-5,RUA JURUBIM,10,PIRITUBA,AVENIDA MUTINGA
781,-46744505,-23499430,355030895000004,3550308005110,02,SAO DOMINGOS,2,PIRITUBA,Norte,Norte 1,PRA?A VISTA ALEGRE,7065-3,RUA JARAGU-,32,VILA MANGALOT,IGREJA DO MAGALOT
782,-46724800,-23495226,355030863000031,3550308005310,02,PIRITUBA,2,PIRITUBA,Norte,Norte 1,JARDIM DA FELICIDADE,7102-1,RUA LAUDELINO VIEIRA DE CAMPOS,146,JARDIM DA FELICIDADE,AV RAIMUNDO P MAGALH+ES
783,-46748407,-23453314,355030842000023,3550308005185,02,JARAGUA,2,PIRITUBA,Norte,Norte 1,CIDADE D?ABRIL,7109-9,RUA MAURO DE ARA+JO RIBEIRO,46,CIDADE  D?ABRIL,PR?XIMO VIADUTO JARAGUA
784,-46710469,-23485254,355030863000128,3550308005115,02,PIRITUBA,2,PIRITUBA,Norte,Norte 1,FEIR+O ESPECIAL DE PIRITUBA,7170-6,PRA?A MONSENHOR ESCRIVA,,JARDIM S+O JOSE,
785,-46719319,-23429406,355030842000263,3550308005309,02,JARAGUA,2,PIRITUBA,Norte,Norte 1,COHAB PAULISTANO,7200-1,RUA TR-S,,PARADA DE TAIPAS,CJ HAB PAULISTANO
786,-46794311,-23453570,355030803000046,3550308005241,01,ANHANGUERA,1,PERUS,Norte,Norte 1,JARDIM JARAGU-,7203-6,RUA SEIS,,JARDIM JARAGU-,K 22 5 VILA ANCHIETA
787,-46686206,-23672997,355030816000022,3550308005171,14,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,CAMPO GRANDE,1077-4,RUA ARISTEU DIAS LEME,,CAMPO GRANDE,AV NOSSA SRA DO SABAR-
788,-46713386,-23651009,355030871000065,3550308005174,14,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,SANTO AMARO,1090-1,AV. M-RIO LOPES LE+O,700,SANTO AMARO,PRA?A FLORIANO PEIXOTO
789,-46712262,-23644113,355030871000034,3550308005174,14,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,JO+O DIAS,3016-3,RUA JOAQUIM DOS REIS,98,VILA CRUZEIRO,
790,-46669847,-23615131,355030815000138,3550308005100,14,CAMPO BELO,14,SANTO AMARO,Sul,Sul 2,CAMPO BELO,4050-9,RUA BAR+O DE JACEGUAI,1768,SANTO AMARO,DEM?STENES E OT-VIO TARQUINO
791,-46703561,-23631836,355030871000042,3550308005174,14,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,CH-CARA SANTO ANTONIO,4052-5,RUA ALEXANDRE DUMAS,1316,CH-CARA STO. ANTONIO,AV STO AMARO ALT 5000
792,-46671061,-23627507,355030815000001,3550308005100,14,CAMPO BELO,14,SANTO AMARO,Sul,Sul 2,PIRAQUARA,4083-5,RUA CRISTOVAM PEREIRA,1223,CAMPO BELO,ATR-S DO JUMBO
793,-46661870,-23632354,355030815000112,3550308005100,14,CAMPO BELO,14,SANTO AMARO,Sul,Sul 2,JARDIM AEROPORTO,5002-4,RUA TAPES,683,JARDIM AEROPORTO,ESQ R CARLOS PINTO ALVES
794,-46677588,-23623243,355030815000117,3550308005101,14,CAMPO BELO,14,SANTO AMARO,Sul,Sul 2,BROOKLIN PAULISTA,5059-8,RUA BAR+O DE JACEGUAI,712,CAMPO BELO,BERNARDINO DE CAMPOS
795,-46663073,-23624861,355030815000060,3550308005100,14,CAMPO BELO,14,SANTO AMARO,Sul,Sul 2,CONGONHAS,5071-7,AV. INVERNADA,351,CONGONHAS,ENTRE BAR+O REGO BARROS
796,-46699631,-23630391,355030871000045,3550308005174,14,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,MONARK,5074-1,RUA DA PAZ,1201,CH-CARA STO. ANTONIO,AMARO GUERRA E BRANCO MORAES
797,-46673219,-23669502,355030816000114,3550308005170,14,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,JARDIM CONS?RCIO,6076-3,RUA JO+O BATISTA DI VITORIANO,150,JARDIM CONS?RCIO,JARDIM CONS?RCIO
798,-46682001,-23679398,355030816000006,3550308005170,14,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,VILA ARRIETE,6080-1,RUA ORLANDO PINTO RIBEIRO,277,VILA ARRIETE,SUPER MERCADO BARATETIRO
799,-46681056,-23671530,355030816000026,3550308005172,14,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,VILA S+O PEDRO,6097-6,RUA JO+O FRANCO OLIVEIRA,777,VILA S+O PEDRO,ACHAR DOMINGOS BUENO
800,-46698833,-23654364,355030871000059,3550308005173,14,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,IGUATINGA,7042-4,RUA DARWIN,250,SANTO AMARO,PROF DELGADO E JACOMIM
801,-46662537,-23622809,355030815000059,3550308005100,14,CAMPO BELO,14,SANTO AMARO,Sul,Sul 2,PETR?POLIS,7072-6,RUA BELA VISTA,602,VILA UNI+O,TV DR JOS+ A BUSTAMANTE
802,-46670707,-23615502,355030815000138,3550308005100,14,CAMPO BELO,14,SANTO AMARO,Sul,Sul 2,PIRAQUARA,7073-4,RUA OT-VIO TARQUINIO DE SOUZA,1319,PIRAQUARA,GIL EANES E BAR+O DO TRIUNFO
803,-46677861,-23685628,355030816000051,3550308005170,14,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,SABAR-,7074-2,RUA JOAQUIM NEVES MONTEIRO,228,SANTO AMARO,TV AV NOSSA SENHORA DO SABAR-
804,-46622446,-23578832,355030890000110,3550308005046,12,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,VILA DEODORO,1003-0,RUA INGL-S DE SOUZA,618,CAMBUCI,AV LINS DE VASCONCELOS
805,-46649049,-23538638,355030869000065,3550308005014,09,SANTA CECILIA,9,SE,Centro,Centro,SANTA CEC-LIA,1011-1,RUA SEBASTI+O PEREIRA,553,SANTA CECILIA,ENTRE A R ANA CINTRA E PRA?A ALFREDO PAULINO
806,-46628047,-23522969,355030809000020,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,PONTE PEQUENA,1130-4,RUA GUAPOR+,210,PONTE PEQUENA,AVENIDA TIRADENTES
807,-46618380,-23562712,355030814000025,3550308005006,09,CAMBUCI,9,SE,Centro,Centro,CAMBUCI,3003-1,RUA STEFANO,657,CAMBUCI,TV RUA ST+FANO
808,-46628073,-23568562,355030849000008,3550308005007,09,LIBERDADE,9,SE,Centro,Centro,BATURITE,4002-9,RUA OLIVEIRA PEIXOTO,79,ACLIMA?+O,TV DA RUA ALMEIDA TORRES
809,-46653108,-23555138,355030807000125,3550308005009,09,BELA VISTA,9,SE,Centro,Centro,FREI CANECA,5001-6,RUA HERCULANO DE FREITAS,203,CERQUEIRA C+SAR,TV DA RUA PEIXOTO GOMIDE
810,-46636910,-23526748,355030809000017,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,TIRADENTES,5003-2,RUA ANTONIO CORUJA,67,BOM RETIRO,TV DA RUA GUARANI
811,-46621141,-23572823,355030814000038,3550308005006,09,CAMBUCI,9,SE,Centro,Centro,TEODORETO SOUTO,5004-0,RUA TEODORETO SOUTO,957,CAMBUCI,TV AV LINS DE VASCONCELOS
812,-46625711,-23565082,355030849000021,3550308005007,09,LIBERDADE,9,SE,Centro,Centro,CAMBUCI,6001-1,RUA VIT?RIO EMANUEL,312,CAMBUCI,TV DA RUA LAVAP+S
813,-46659045,-23529390,355030869000095,3550308005027,09,SANTA CECILIA,9,SE,Centro,Centro,PERDIZES,6009-7,RUA CAMARAGIBE,122,SANTA CEC-LIA,PARTE R LOPES CHAVES
814,-46635295,-23568177,355030849000026,3550308005008,09,LIBERDADE,9,SE,Centro,Centro,ACLIMA?+O,7002-5,RUA LOUREIRO DA CRUZ,1,ACLIMA?+O,TV RUA PIRES DA MOTA
815,-46648857,-23533706,355030869000019,3550308005014,09,SANTA CECILIA,9,SE,Centro,Centro,VITORINO CAMILO,7004-1,RUA ADOLFO GORDO,29,BARRA FUNDA,TV ALAMEDA EDUARDO PRADO
816,-46485981,-23598989,355030873000028,3550308005154,30,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,S+O MATEUS,1045-6,RUA JOAQUIM GOUVEIA FRANCO,173,CIDADE S+O MATEUS,AVENIDA MATEO BEI
817,-46440716,-23596351,355030833000014,3550308005275,30,IGUATEMI,30,SAO MATEUS,Leste,Leste 2,JARDIM ROSELI,1106-1,RUA LUIZA DE JESUS FERREIRA,30,JARDIM ROSELI,TV ESTRADA DO IGUATEMI
818,-46469195,-23617683,355030875000051,3550308005212,30,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,OURO FINO,1131-2,RUA LEONOR DE SIQUEIRA,6,JARDIM VERA CRUZ,AV SARGT IRACITAM COIMBRA
819,-46465740,-23618470,355030875000024,3550308005211,30,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,JARDIM ESTER,3093-7,AV. MENDON?A E VASCONCELOS,108,JARDIM ESTER,TV ES SAPOPEMBA ALTURA 21000
820,-46486321,-23593332,355030873000062,3550308005154,30,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,RIBEIR+O DAS PEDRAS,3107-0,RUA -NGELO DE C-NDIA,359,JARDIM NOVE DE JULHO,PARAL AV M BEI E AM RODRIGUE
821,-46474481,-23600153,355030873000039,3550308005206,30,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,MARIA CURSI,4071-1,RUA DOMIZIANO ROSSI,587,S+O MATEUS,MARIA CURSI C AURELIANO ARRU
822,-46473587,-23615694,355030875000089,3550308005212,30,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,JARDIM VERA CRUZ,4093-2,RUA PIRES CALEIRO,205,JARDIM VERA CRUZ,TV SARGENTO IRACITAM COIMBRA
823,-46472500,-23626957,355030875000017,3550308005212,30,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,S+O RAFAEL,4098-3,RUA BENTO DO AMARAL DA SILVA,14,PARQUE S+O RAFAEL,TV AV BARONESA DE MURITIBA
824,-46472178,-23611402,355030873000114,3550308005208,30,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,JARDIM SANTA AD+LIA,6052-6,RUA URSA MENOR,286,JARDIM SANTA AD+LIA,ESTRADA DO IGUATEMI
825,-46465112,-23630294,355030875000033,3550308005212,30,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,PARQUE S+O RAFAEL,7066-1,RUA JO+O DO CANTO E MELO,671,PARQUE S+O RAFAEL,TV AV BARONESA DE MURITIBA
826,-46452161,-23597735,355030833000041,3550308005274,30,IGUATEMI,30,SAO MATEUS,Leste,Leste 2,PARQUE BOA ESPERAN?A,7083-1,RUA DIOGO GARCIA,283,JARDIM PLANALTO,RUA ANTONIO A FERREIRA E F M
827,-46600224,-23480491,355030882000013,3550308005132,05,TUCURUVI,5,SANTANA-TUCURUVI,Norte,Norte 2,PARQUE VIT?RIA,3032-5,AV. MAESTRO VILA LOBOS,,PARQUE VIT?RIA,TV AV GUAPIRA
828,-46648034,-23454545,355030851000126,3550308005130,05,MANDAQUI,5,SANTANA-TUCURUVI,Norte,Norte 2,PEDRA BRANCA,3096-1,RUA MARIA RIBEIRO DE JESUS,245,HORTO FLORESTAL,PC NIVALDO DELSASSE E GARCIA
829,-46633991,-23475172,355030851000001,3550308005129,05,MANDAQUI,5,SANTANA-TUCURUVI,Norte,Norte 2,ALTO DO MANDAQUI,5032-6,RUA -LVARO GOMES,,SANTANA,TV RUA DONA LEONOR
