ID,LONG,LAT,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,NOME_FEIRA,REGISTRO,LOGRADOURO,NUMERO,BAIRRO,REFERENCIA
705,-46652933,-23554947,355030807000124,3550308005009,07,BELA VISTA,9,SE,Centro,Centro,FREI CANECA,50016,RUA HERCULANO DE FREITAS,,CERQUEIRA CEZAR
706,-46636897,-23526842,355030809000009,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,TIRADENTES,50032,RUA ANTONIO CORUJA,,BOM RETIRO
707,-46621077,-23572826,355030814000019,3550308005006,14,CAMBUCI,9,SE,Centro,Centro,TEODORETO SOUTO,50040,RUA TEODORETO SOUTO,,CAMBUCI
708,-46664509,-23544544,355030826000007,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,SUMARE MODERNA,50091,PC CHARLES MULLER,,PACAEMBU
709,-46643051,-23564718,355030807000052,3550308005010,07,BELA VISTA,9,SE,Centro,Centro,PIO XII,51373,RUA PIO XII,,BELA VISTA
710,-46653792,-23540707,355030869000112,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,FORTUNATO,51624,RUA MARTIM FRANCISCO,,STA CECILIA
711,-46625707,-23564898,355030849000021,3550308005007,49,LIBERDADE,9,SE,Centro,Centro,CAMBUCI,60011,RUA VITORIO EMANUEL,,CAMBUCI
712,-46623912,-23551096,355030810000033,3550308005005,10,BRAS,25,MOOCA,Leste,Leste 1,ALCANTARA MACHADO,60020,RUA DOM BOSCO,,CAMBUCI
713,-46642809,-23558735,355030807000016,3550308005010,07,BELA VISTA,9,SE,Centro,Centro,MARIA JOSE,60038,RUA MARIA JOSE C/ FORTALEZA,,BELA VISTA
714,-46659253,-23550464,355030826000014,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,ANGELICA,60054,RUA MATO GROSSO C/ PARA,,CONSOLACAO
715,-46664493,-23544602,355030826000007,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,PACAEMBU,60089,PC CHARLES MULLER,,PACAEMBU
716,-46659146,-23529380,355030869000095,3550308005027,70,SANTA CECILIA,9,SE,Centro,Centro,PERDIZES,60097,RUA CAMARAGIBE C/ LOPES CHAVES,,STA CECILIA
717,-46635156,-23568292,355030849000026,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,ACLIMACAO,70025,RUA LOUREIRO DA CRUZ C/ URANO,,ACLIMACAO
718,-46648736,-23533711,355030869000019,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,VITORINO CAMILO,70041,RUA ADOLFO GORDO,,BARRA FUNDA
719,-46646267,-23523544,355030809000034,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,BOM RETIRO,70050,RUA JARAGUA,,BOM RETIRO
720,-46664473,-23544730,355030826000007,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,SUMARE MODERNA,70629,PC CHARLES MULLER,,PACAEMBU
721,-46636041,-23561474,355030849000060,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,LIBERDADE,71471,RUA TAGUA,,LIBERDADE
722,-46652429,-23560992,355030807000079,3550308005011,07,BELA VISTA,9,SE,Centro,Centro,PAMPLONA,71625,AL RIO CLARO,,CERQUEIRA CEZAR
723,-46629865,-23540244,355030878000009,3550308005001,80,SE,9,SE,Centro,Centro,MERCADO CENTRAL ORGANICO,72443,RUA CANTAREIRA,,CENTRO
724,-46486189,-23598468,355030873000028,3550308005154,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,SAO MATHEUS,10456,RUA JOAQUIM GOUVEIA FRANCO,,CID SAO MATHEUS
725,-46439905,-23596476,355030833000014,3550308005275,32,IGUATEMI,30,SAO MATEUS,Leste,Leste 2,JARDIM ROSELI,11061,RUA LUIZA DE JESUS FERREIRA,,JD ROSELI
726,-46501809,-23595721,355030873000181,3550308005154,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,JARDIM PARAGUASSU,11100,RUA DOURADOQUARA,,JD PARAGUASSU
727,-46468914,-23617574,355030875000051,3550308005212,77,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,OURO FINO,11312,RUA LEONOR DE SIQUEIRA,,JD VERA CRUZ
728,-46455763,-23612668,355030875000093,3550308005211,77,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,JARDIM VILA CARRAO I,11940,AV BASSANO DEL GRAPA,,JD VL CARRAO
729,-46459885,-23633144,355030875000069,3550308005277,77,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,JARDIM SAO FRANCISCO,12157,RUA MORRO DAS PEDRAS,,JD SAO FRANCISCO
730,-46420083,-23595388,355030833000213,3550308005276,32,IGUATEMI,30,SAO MATEUS,Leste,Leste 2,CDHU JARDIM IGUATEMI,12670,AV PONTE DA AMIZADE,,JARDIM IGUATEMI
731,-46462579,-23623346,355030875000026,3550308005211,77,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,JARDIM ESTER,30937,AV MENDONCA E VASCONCELOS,,JD ESTER
732,-46486026,-23593747,355030873000062,3550308005154,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,RIBEIRAO DAS PEDRAS,31070,RUA ANGELO DE CANDIA,,JD NOVE DE JULHO
733,-46479679,-23617992,355030873000156,3550308005206,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,SANTA ADELIA,31348,RUA CACHOEIRA DE MINAS,,JD STA ADELIA
734,-46500088,-23590648,355030873000182,3550308005154,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,SAO MATEUS,31496,RUA SERITINGA,,SAO MATEUS
735,-46446799,-23596666,355030833000002,3550308005274,32,IGUATEMI,30,SAO MATEUS,Leste,Leste 2,JARDIM AUGUSTO,31550,RUA HELIODORO PAIVA,,JARD M AUGUSTO
736,-46444964,-23625060,355030875000109,3550308005278,77,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,JARDIM SANTO ANDRE,31577,RUA AFONSO FURTADO DE CASTRO,,JARDIM SANTO ANDRE
737,-46475418,-23612333,355030873000115,3550308005206,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,JARDIM VERA CRUZ NOTURNA,31623,AV SAPOPEMBA,,SAO MATEUS
738,-46474816,-23599795,355030873000039,3550308005206,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,MARIA CURSI,40711,RUA DOMIZIANO ROSSI,,SAO MATEUS
739,-46473737,-23615871,355030875000080,3550308005212,77,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,JARDIM VERA CRUZ,40932,RUA PIRES CALEIRO,,JD VERA CRUZ
740,-46472218,-23626782,355030875000006,3550308005212,77,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,SAO RAFAEL,40983,RUA BENTO DO AMARAL DA SILVA,,PQ SAO RAFAEL
741,-46494733,-23597745,355030873000161,3550308005207,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,ENGENHO NOVO,41220,AV ENGENHO NOVO,,JD TIETE
742,-46460515,-23604427,355030873000107,3550308005208,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,CIDADE SATELITE,41629,RUA PHOBUS,,JD STA BARBARA
743,-46498667,-23588908,355030873000183,3550308005154,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,VILA IV CENTENARIO,50580,AV OURO VERDE DE MINAS,,VL IV CENTENARIO
744,-46442096,-23599344,355030833000015,3550308005275,32,IGUATEMI,30,SAO MATEUS,Leste,Leste 2,JARDIM IGUATEMI,51250,RUA CUBAS DE MENDONCA,,JD IGUATEMI
745,-46483233,-23606457,355030873000021,3550308005207,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,CIDADE SAO MATEUS,51632,RUA MARIA LUIZA DO VAL PENTEADO,,CID SAO MATEUS
746,-46465148,-23616784,355030873000147,3550308005208,77,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,JARDIM VILA NOVA CARRAO,51705,AV MARIANA DE SOUZA GUERRA,,JD VL NOVA CARRAO
747,-46450426,-23602582,355030833000022,3550308005274,32,IGUATEMI,30,SAO MATEUS,Leste,Leste 2,JD.BOA ESPERANCA,51713,RUA IGUPIARA,,JD BOA ESPERANCA
748,-46482197,-23613180,355030873000092,3550308005206,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,SAO MATEUS,51829,RUA MINISTRO LUIZ SPARANO,,JARDIM SANTA ADELIA
749,-46472534,-23610860,355030873000114,3550308005208,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,JARDIM SANTA ADELIA,60526,RUA URSA MENOR,,JD STA ADELIA
750,-46487423,-23597955,355030873000060,3550308005154,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,MATEO BEI,61000,RUA OSVALDO NEVOLA,,SAO MATHEUS
751,-46484220,-23589447,355030873000103,3550308005208,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,JARDIM NOVE DE JULHO,61557,RUA DAS CAPITANIAS,,JD NOVE DE JULHO
752,-46468677,-23627648,355030875000005,3550308005212,77,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,PARQUE SAO RAFAEL,70661,RUA JOAO DO CANTO E MELO,,PQ SAO RAFAEL
753,-46452008,-23597664,355030833000024,3550308005274,32,IGUATEMI,30,SAO MATEUS,Leste,Leste 2,PARQUE BOA ESPERANCA,70831,RUA DIOGO GARCIA,,JD PLANALTO
754,-46443071,-23632707,355030875000112,3550308005278,77,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,JARDIM SANTO ANDRE,71005,RUA DUARTE TEIXEIRA CHAVES,,JD STO ANDRE
755,-46432170,-23604268,355030833000058,3550308005275,32,IGUATEMI,30,SAO MATEUS,Leste,Leste 2,JARDIM DAS LARANJEIRAS,72095,RUA MARIA GARCIA BETIM,,JD DAS LARANJEIRAS
756,-46479594,-23618827,355030873000156,3550308005206,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,JARDIM SANTA ADELIA,72567,RUA CACHOEIRA DE MINAS,,SAO MATEUS
757,-46646076,-23573821,355030890000191,3550308005022,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,GUANABARA,10103,RUA CEL OSCAR PORTO,,PARAISO
758,-46665170,-23601231,355030832000022,3550308005098,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,INDIANOPOLIS,10170,AV LAVANDISCA,,MOEMA
759,-46635006,-23617786,355030877000055,3550308005048,79,SAUDE,12,VILA MARIANA,Sul,Sul 1,BOSQUE,10286,RUA CARNEIRO DA CUNHA,,VL DA SAUDE
760,-46628613,-23597585,355030890000115,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,JORGE TIBIRICA,10421,RUA JUREIA,,STA CRUZ
761,-46646500,-23592912,355030890000176,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,DR BACELAR,10588,RUA DRA NEYDE APPARECIDA SOLLITO,,VL CLEMENTINO
762,-46633143,-23578622,355030890000040,3550308005020,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,ACLIMACAO,30058,RUA GUIMARAES PASSOS,,ACLIMACAO
763,-46651098,-23580471,355030832000036,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,IBIRAPUERA,30090,RUA JOINVILLE,,IBIRAPUERA
764,-46671057,-23597790,355030832000062,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,VILA NOVA CONCEICAO,30171,RUA MARCOS LOPES C/ SILVANIA,,VL NOVA CONCEICAO
765,-46634615,-23603410,355030877000106,3550308005047,79,SAUDE,12,VILA MARIANA,Sul,Sul 1,MIRANDOPOLIS,30180,RUA AFONSO CELSO,,VL MARIANA
766,-46651968,-23617342,355030877000097,3550308005094,79,SAUDE,12,VILA MARIANA,Sul,Sul 1,BARTIRA,30201,AL DOS ARAES,,PLANALTO PAULISTA
767,-46644924,-23610234,355030877000014,3550308005048,79,SAUDE,12,VILA MARIANA,Sul,Sul 1,PLANALTO PAULISTA,30210,AV JOSE MARIA WITAKER,,PLANALTO PAULISTA
768,-46631044,-23621697,355030877000084,3550308005092,79,SAUDE,12,VILA MARIANA,Sul,Sul 1,IBITURUNA,30228,RUA PARACATU,,SAO JUDAS
769,-46625252,-23592852,355030890000053,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,CHACARA KLABIM,31453,RUA VOLTAIRE C/ PEDRO NICOLE,,JD VL MARIANA
770,-46623869,-23583908,355030890000044,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,JARDIM DA GLORIA,40070,RUA PROFESSOR MACEDO SOARES,,JD DA GLORIA
771,-46644390,-23578996,355030890000158,3550308005021,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,AMBROSINA,40088,RUA ECA DE QUEIROZ,,VL MARIANA
772,-46669584,-23605975,355030832000117,3550308005099,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,PAVAO,40240,AV BENTEVI C JAUAPERI,,INDIANOPOLIS
773,-46646503,-23599878,355030877000176,3550308005047,79,SAUDE,12,VILA MARIANA,Sul,Sul 1,INDIANOPOLIS,40460,AL AGOSTINHO RODRIGUES FILHO,,V L MARIANA
774,-46635037,-23627407,355030877000207,3550308005092,79,SAUDE,12,VILA MARIANA,Sul,Sul 1,IMIGRANTES,41009,RUA MAJOR FREIRE,,JABAQUARA
775,-46636545,-23609216,355030877000018,3550308005047,79,SAUDE,12,VILA MARIANA,Sul,Sul 1,PRACA DA ARVORE,41548,RUA CARAMURU,,BOSQUE DA SAUDE
776,-46639156,-23593366,355030890000059,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,VILA CLEMENTINO,50121,RUA CEL LISBOA C/ ESTADO DE ISRAEL,,PLANALTO PAULISTA
777,-46646464,-23627273,355030877000121,3550308005094,79,SAUDE,12,VILA MARIANA,Sul,Sul 1,JABAQUARA,50318,AV CECI,,PLANALTO PAULISTA
778,-46649678,-23574321,355030890000224,3550308005022,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,ALCINO BRAGA,60070,RUA ALCINO BRAGA C/ SAMPAIO VIANA,,PARAISO
779,-46617851,-23578771,355030890000164,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,ANDRE BOTELHO,60100,RUA MARIZ E BARROS,,ACLIMACAO
780,-46642917,-23591337,355030890000095,3550308005021,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,GANDAVO,60135,RUA GANDAVO C/ NAPOLEAO DE BARROS,,VL MARIANA
781,-46645055,-23610054,355030877000037,3550308005094,79,SAUDE,12,VILA MARIANA,Sul,Sul 1,ALTINO ARANTES,60178,RUA JOSE MARIA WITAKER,,SAUDE
782,-46652077,-23600925,355030832000037,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,VILA HELENA,60267,AL DOS ANAPURUS,,VL HELENA
783,-46634617,-23584437,355030890000019,3550308005020,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,VERGUEIRO,60488,RUA CONCEICAO VELOSO,,VL MARIANA
784,-46669010,-23601282,355030832000058,3550308005099,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,FEIRAO DA ECONOMIA DE MOEMA,61417,TV JORNALISTA OTAVIO MUNIZ,,MOEMA
785,-46628667,-23578491,355030890000080,3550308005020,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,ACLIMACAO,63509,RUA ENG LUIZ GOMES C SANGIRARDI,,ACLIMACAO
786,-46648318,-23589447,355030890000152,3550308005021,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,JOAQUIM TAVORA,70068,RUA FRANCA PINTO,,VL MARIANA
787,-46645004,-23610114,355030877000014,3550308005048,79,SAUDE,12,VILA MARIANA,Sul,Sul 1,IRERE,70483,AV JOSE MARIA WITAKER,,VL CLEMENTINO
788,-46665760,-23593965,355030832000010,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,REPUBLICA DO LIBANO,70670,RUA DIOGO JACOME,,IBIRAPUERA
789,-46630296,-23609234,355030877000047,3550308005047,79,SAUDE,12,VILA MARIANA,Sul,Sul 1,PRACA DA ARVORE,71269,RUA GUIRATINGA,,CHAC INGLESA
790,-46644969,-23610169,355030877000014,3550308005048,79,SAUDE,12,VILA MARIANA,Sul,Sul 1,PLANALTO PAULISTA II,71439,AV JOSE MARIA WITAKER,,PLANALTO PAULISTA
791,-46650477,-23569515,355030890000214,3550308005022,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,BRIGADEIRO,71480,RUA CHRIS TRONBJERG,,PARAISO
792,-46582472,-23490225,355030892000093,3550308005068,94,VILA MEDEIROS,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,VILA MEDEIROS,10243,RUA ATALIBA VIEIRA,,MEDEIROS
793,-46578323,-23504090,355030889000072,3550308005034,91,VILA MARIA,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,ALTO DE VILA MARIA,10251,RUA KANEDA,,JD JAPAO
794,-46596652,-23496185,355030892000177,3550308005067,94,VILA MEDEIROS,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,CRISTOVAM LINS,10600,RUA LUCIANO BROINIZZI C JAPI,,VL EDE
795,-46569768,-23486440,355030892000021,3550308005069,94,VILA MEDEIROS,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,COHAB FERNAO DIAS,11525,RUA COMBATE LAGOA BRANCA,,VL SABRINA
796,-46617621,-23512867,355030886000031,3550308005031,88,VILA GUILHERME,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,CENTER NORTE,12602,RUA ANNA PAPINI GUARANHA,,CARANDIRU
797,-46604785,-23518521,355030886000027,3550308005031,88,VILA GUILHERME,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,VILA GUILHERME,30147,RUA ALFREDO MARIO PIZZOTTI,,VL GUILHERME
798,-46604688,-23495405,355030886000055,3550308005032,88,VILA GUILHERME,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,VILA MAZZEI,30252,RUA QUEDAS,,VL MAZZEI
799,-46606093,-23502889,355030886000037,3550308005031,88,VILA GUILHERME,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,VILA MUNHOZ,30260,PC OSCAR DA SILVA,,VL GUILHERME
800,-46592629,-23489371,355030892000144,3550308005067,94,VILA MEDEIROS,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,VILA BOSCHETTI,30295,AV BOSCHETTI,,VL GUSTAVO
801,-46582332,-23497002,355030889000153,3550308005033,91,VILA MARIA,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,PRACA VISTA ALEGRE,30309,AV BENEDITO ESTEVAO DOS SANTOS,,VL MARIA
802,-46580657,-23506764,355030889000012,3550308005034,91,VILA MARIA,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,PRACA NIPON,40266,RUA OSAKA,,JD JAPAO
803,-46585232,-23504324,355030889000067,3550308005034,91,VILA MARIA,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,VILA MARIA,40312,RUA MOREIRA DE VASCONCELOS,,VL MARIA
804,-46577159,-23485601,355030892000004,3550308005069,94,VILA MEDEIROS,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,CENTRAL,40673,RUA ANTENOR NAVARRO,,JD BRASIL
805,-46590293,-23496874,355030892000140,3550308005067,94,VILA MEDEIROS,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,VILA ELISA,41840,RUA DOS GUARINOS,,VILA ELISA
806,-46613172,-23506368,355030886000032,3550308005031,88,VILA GUILHERME,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,JACUNA,50237,RUA GUARACININGA,,VL GUILHERME
807,-46607737,-23500990,355030886000035,3550308005031,88,VILA GUILHERME,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,VILA PAIVA,50245,RUA CATAPARA,,VL GUILHERME
808,-46588288,-23506526,355030889000172,3550308005034,91,VILA MARIA,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,PRACA 57,50474,AV ALBERTO BYINGTON,,VL MARIA
809,-46567647,-23520830,355030889000082,3550308005035,91,VILA MARIA,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,SANTO ELISIO,50610,RUA SOLD JOSE VICENTE DE PAULA,,VL MARIA
810,-46582955,-23482157,355030892000064,3550308005067,94,VILA MEDEIROS,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,VILA ALEGRIA,51330,AV ROLAND GARROS,,VL EDE
811,-46577944,-23491574,355030892000181,3550308005068,94,VILA MEDEIROS,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,VILA MEDEIROS,51543,RUA GEOLANDIA,,VL MEDEIROS
812,-46594143,-23518961,355030889000121,3550308005033,91,VILA MARIA,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,VILA ELZA,60143,RUA ANDARAI,,VL MARIA
813,-46593168,-23494406,355030892000150,3550308005067,94,VILA MEDEIROS,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,GUARINOS,60232,RUA SANTO ANTONIO DE LISBOA,,VL EDE
814,-46575289,-23493216,355030892000026,3550308005068,94,VILA MEDEIROS,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,VILA SABRINA,60410,RUA GEOLANDIA,,VL SABRINA
815,-46585175,-23505161,355030889000067,3550308005034,91,VILA MARIA,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,VILA MARIA,63703,PC GOMES FIGUEIREDO,,VILA MARIA
816,-46601622,-23508266,355030886000007,3550308005031,88,VILA GUILHERME,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,VILA GUILHERME,70122,RUA MARIETA DA SILVA,,VL GUILHERME
817,-46585174,-23511893,355030889000062,3550308005034,91,VILA MARIA,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,VILA MARIA,70130,RUA ARARITAGUABA,,VL MARIA BAIXA
818,-46584612,-23498058,355030889000135,3550308005033,91,VILA MARIA,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,VILA MEDEIROS,70220,RUA SANTA FE DO SUL,,VL MARIA
819,-46581594,-23478692,355030892000032,3550308005067,94,VILA MEDEIROS,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,JARDIM BRASIL,70459,RUA PAULINO DE BRITO,,JD BRASIL
820,-46566856,-23515970,355030889000156,3550308005035,91,VILA MARIA,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,PARQUE NOVO MUNDO,70475,AL SUB TENENTE FRANCISCO HIERRO,,PQ NOVO MUNDO
821,-46584927,-23580252,355030893000090,3550308005042,95,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,VILA PRUDENTE,10120,RUA JOSE ZAPPI,,VL PRUDENTE
822,-46564876,-23597013,355030893000043,3550308005083,95,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,VILA ALPINA,10162,RUA DR VICENTE GIACAGLINI,,VL BELA
823,-46541142,-23595708,355030872000025,3550308005158,74,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,PARQUE SAO LUCAS,10332,RUA CARLOS CESAR,,VL DIVINA PASTORA
824,-46523996,-23595766,355030876000206,3550308005155,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,TOLSTOI,10502,RUA DR TOLSTOI DE CARVALHO,,SAPOPEMBA
825,-46505727,-23612722,355030876000057,3550308005161,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,PARQUE SANTA MADALENA,10758,RUA ALM OTACILIO CUNHA,,PQ STA MADALENA
826,-46510903,-23618238,355030876000189,3550308005161,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,JARDIM ELBA,10952,RUA TOME DA ROCHA,,JD ELBA
827,-46499814,-23604972,355030876000335,3550308005157,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,COHAB SAPOPEMBA I,11550,AV ARQUITETO VL NOVA ARTIGAS,,SAPOPEMBA
828,-46403632,-23547331,355030831000059,3550308005264,31,GUAIANASES,28,GUAIANAZES,Leste,Leste 2,JARDIM NOVA SAPOPEMBA,12378,RUA CARLO COCCIA,,JD NOVA SAPOPEMBA
829,-46559813,-23599950,355030893000075,3550308005083,95,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,FLOR DO MORRO,30562,RUA CATUABA,,VL ALPINA
830,-46551685,-23577766,355030872000113,3550308005080,74,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,JARDIM TIALHA,30570,RUA PINTO DA LUZ,,JD TIALHA
831,-46549478,-23587631,355030872000034,3550308005081,74,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,PARQUE SAO LUCAS,30619,RUA DOMINGOS PIRES BRITO,,PQ SAO LUCAS
832,-46527948,-23585515,355030876000314,3550308005155,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,COLORADO,30805,RUA PEDRO VITORATO,,JD COLORADO
833,-46515390,-23609706,355030876000136,3550308005160,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,JARDIM PLANALTO,30970,RUA RIO HIPIAUGUI,,JD PLANALTO
834,-46498465,-23613050,355030876000052,3550308005209,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,JARDIM SAPOPEMBA,31127,RUA JOAO LOPES DE LIMA,,JD SAPOPEMBA
835,-46574716,-23584852,355030893000035,3550308005042,95,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,PRACA SANTA HELENA,40452,RUA JOSE DOS REIS,,VL ZELINA
836,-46575379,-23593976,355030893000012,3550308005083,95,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,VILA BELA,40479,RUA PITINGA,,VL BELA
837,-46527046,-23609364,355030872000172,3550308005159,74,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,ANA CLARA,40606,RUA PASCOAL RANIERI MAZILI,,VL ANA CLARA
838,-46534795,-23591308,355030872000072,3550308005080,74,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,VILA EMA,40649,RUA PDE PEDRO MAGNONI,,VL EMA
839,-46537768,-23604018,355030872000103,3550308005158,74,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,PAULICEIA,40843,RUA HILEIA AMAZONICA,,JD GUAIRACA
840,-46560460,-23584049,355030872000127,3550308005081,74,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,INDEPENDENCIA,41190,RUA ERNESTO DOS SANTOS,,JD INDEPENDENCIA
841,-46501500,-23605579,355030876000335,3550308005157,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,COHAB SAPOPEMBA,41238,RUA WALTER RUMMEL,,SAPOPEMBA
842,-46506525,-23606859,355030876000003,3550308005157,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,SAPOPEMBA,44008,RUA ADUTORA DO RIO CLARO,,VILA REGENTE FEIJO
843,-46547834,-23598566,355030872000029,3550308005158,74,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,PARQUE SAO LUCAS,50350,RUA DR JOSE CASSIO SOARES,,PQ SAO LUCAS
844,-46558134,-23605148,355030893000125,3550308005082,95,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,VILA CALIFORNIA,50490,AV MATA MACHADO,,VL CALIFORNIA
845,-46556092,-23577479,355030872000130,3550308005080,74,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,VILA DIVA,50563,RUA SOLIDONIO LEITE,,VL DIVA
846,-46518860,-23587395,355030876000215,3550308005156,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,SAPOPEMBA,50636,RUA GAL PORFIRIO DA PAZ,,JD GRIMALDI
